Chr10	36406294	28895492	LG10	82	58.315
Chr10	36406294	27246903	LG10	82	53.404
Chr10	36406294	18498310	LG10	82	35.054
Chr10	36406294	33709401	LG10	82	73.992
Chr10	36406294	21972942	LG10	82	42.602
Chr10	36406294	26765910	LG10	82	52.799
Chr10	36406294	18483661	LG10	82	34.86
Chr10	36406294	31209343	LG10	82	64.851
Chr10	36406294	16340753	LG10	82	31.391
Chr10	36406294	5170906	LG10	82	11.9
Chr10	36406294	16326311	LG10	82	31.391
Chr10	36406294	32440524	LG10	82	68.537
Chr10	36406294	32411396	LG10	82	68.537
Chr10	36406294	29171305	LG10	82	58.675
Chr10	36406294	35429309	LG10	82	79.901
Chr10	36406294	35430284	LG10	82	79.901
Chr10	36406294	35430617	LG10	82	79.901
Chr10	36406294	31731117	LG10	82	66.916
Chr10	36406294	28812393	LG10	82	58.093
Chr10	36406294	16298277	LG10	82	31.385
Chr10	36406294	35429309	LG10	82	79.837
Chr10	36406294	35574754	LG10	82	80.227
Chr10	36406294	30590218	LG10	82	63.261
Chr10	36406294	26773108	LG10	82	52.862
Chr10	36406294	5823114	LG10	82	13.742
Chr10	36406294	28729837	LG10	82	58.093
Chr10	36406294	17542263	LG10	82	32.927
Chr10	36406294	29269934	LG10	82	59.352
Chr10	36406294	35166699	LG10	82	78.726
Chr10	36406294	3522653	LG10	82	8.581
Chr10	36406294	6307406	LG10	82	14.593
Chr10	36406294	31329459	LG10	82	65.039
Chr10	36406294	18765215	LG10	82	35.744
Chr10	36406294	21476016	LG10	82	41.38
Chr10	36406294	33517443	LG10	82	73.131
Chr10	36406294	24888190	LG11	81	32.355
Chr10	36406294	8062011	LG10	82	17.458
Chr10	36406294	8003865	LG10	82	17.458
Chr10	36406294	7354673	LG10	82	16.326
Chr10	36406294	19793054	LG10	82	38.005
Chr10	36406294	1939195	LG10	82	5.055
Chr10	36406294	26724557	LG10	82	52.636
Chr10	36406294	29230464	LG10	82	59.352
Chr10	36406294	31313420	LG10	82	65.039
Chr10	36406294	33497238	LG10	82	73.131
Chr10	36406294	35399266	LG10	82	80.227
Chr10	36406294	17547137	LG10	82	32.947
Chr10	36406294	18763865	LG10	82	35.744
Chr10	36406294	18790330	LG10	82	35.929
Chr10	36406294	21430816	LG10	82	41.045
Chr10	36406294	23930116	LG10	82	46.22
Chr10	36406294	25189588	LG10	82	49.948
Chr10	36406294	25519383	LG10	82	50.664
Chr10	36406294	26722250	LG10	82	52.636
Chr10	36406294	29224804	LG10	82	59.065
Chr10	36406294	30290890	LG10	82	62.091
Chr10	36406294	31291196	LG10	82	65.039
Chr10	36406294	31732469	LG10	82	66.916
Chr10	36406294	32768813	LG10	82	70.034
Chr10	36406294	34514360	LG10	82	75.646
Chr10	36406294	35445125	LG10	82	79.837
Chr10	36406294	16322859	LG10	82	30.866
Chr10	36406294	19402938	LG10	82	37.206
Chr10	36406294	35599426	LG10	82	80.422
Chr10	36406294	6372895	LG10	82	13.742
Chr10	36406294	17502569	LG10	82	32.947
Chr10	36406294	18540959	LG10	82	35.744
Chr10	36406294	18793152	LG10	82	35.929
Chr10	36406294	18797094	LG10	82	35.929
Chr10	36406294	19790853	LG10	82	38.005
Chr10	36406294	25743091	LG10	82	50.967
Chr10	36406294	2070015	LG10	82	5.845
Chr10	36406294	28891210	LG10	82	58.093
Chr10	36406294	29246673	LG10	82	59.352
Chr10	36406294	31295179	LG10	82	65.039
